Location,Current_Date,HCHO_reading,LATITUDE,LONGITUDE,ELEVATION,Precipitation,Average_Temperature
Kurunegala Proper,2023-05-10,8.610916143273325e-05,7.467,80.367,116.0,0.27,83
Kurunegala Proper,2023-05-11,8.610916143273325e-05,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-05-12,8.610916143273325e-05,7.467,80.367,116.0,0.02,83
Kurunegala Proper,2023-05-13,0.00018276097799306584,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-05-14,0.00020667214272587995,7.467,80.367,116.0,0.02,83
Kurunegala Proper,2023-05-15,0.00020667214272587995,7.467,80.367,116.0,0.01,84
Kurunegala Proper,2023-05-16,0.0002103801106400951,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2023-05-17,0.0002401808940474619,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2023-05-18,0.00021412786515734945,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-05-19,0.00021412786515734945,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-05-20,0.0002570704039150931,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-05-21,0.00017483478292663237,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-05-22,0.00010905076167151383,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-05-23,0.0001688896308712643,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-05-24,0.00017153835210798843,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-05-25,0.00016419388075634766,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-05-26,0.00014106750753275514,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-05-27,4.420866732667342e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-05-28,0.00014415229314599816,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-05-29,0.0002763665500782143,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-05-30,0.00021389727294379447,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-05-31,0.00023896079075085054,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-06-01,0.00015615495469329817,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-06-02,0.00014323172026694395,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2023-06-03,0.00014972353961168874,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-06-04,0.00019947514934090903,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-06-05,0.0001718031035743617,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-06-06,0.0002044603512408797,7.467,80.367,116.0,0.01,85
Kurunegala Proper,2023-06-07,0.00010768344560401412,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-06-08,0.00010768344560401412,7.467,80.367,116.0,0.51,83
Kurunegala Proper,2023-06-09,0.00015714157829230046,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-06-10,0.000165878691666638,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-06-11,0.0001384971731562353,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-06-12,0.0001384971731562353,7.467,80.367,116.0,0.01,81
Kurunegala Proper,2023-06-13,0.0001384971731562353,7.467,80.367,116.0,0.11,82
Kurunegala Proper,2023-06-14,6.750414379930751e-05,7.467,80.367,116.0,0.02,84
Kurunegala Proper,2023-06-15,0.00014047928486829735,7.467,80.367,116.0,0.04,83
Kurunegala Proper,2023-06-16,0.00010570772230414471,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-06-17,0.0003059192673535414,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-06-18,8.507746866499626e-05,7.467,80.367,116.0,0.36,80
Kurunegala Proper,2023-06-19,8.507746866499626e-05,7.467,80.367,116.0,0.34,83
Kurunegala Proper,2023-06-20,5.9774133092099496e-05,7.467,80.367,116.0,0.02,83
Kurunegala Proper,2023-06-21,0.00015058586352635186,7.467,80.367,116.0,0.01,82
Kurunegala Proper,2023-06-22,0.00011030752448996,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-06-23,0.0001828967023176346,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-06-24,0.00011046114466736181,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-06-25,7.867748247156103e-05,7.467,80.367,116.0,0.05,80
Kurunegala Proper,2023-06-26,7.867748247156103e-05,7.467,80.367,116.0,0.23,81
Kurunegala Proper,2023-06-27,7.867748247156103e-05,7.467,80.367,116.0,0.16,80
Kurunegala Proper,2023-06-28,8.81561164316522e-05,7.467,80.367,116.0,0.56,82
Kurunegala Proper,2023-06-29,8.81561164316522e-05,7.467,80.367,116.0,0.3,80
Kurunegala Proper,2023-06-30,8.81561164316522e-05,7.467,80.367,116.0,0.86,84
Kurunegala Proper,2023-07-01,9.762926072257393e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-02,9.27692830846241e-05,7.467,80.367,116.0,0.01,81
Kurunegala Proper,2023-07-03,9.27692830846241e-05,7.467,80.367,116.0,0.48,80
Kurunegala Proper,2023-07-04,9.27692830846241e-05,7.467,80.367,116.0,0.14,79
Kurunegala Proper,2023-07-05,9.27692830846241e-05,7.467,80.367,116.0,0.7,77
Kurunegala Proper,2023-07-06,9.27692830846241e-05,7.467,80.367,116.0,0.12,81
Kurunegala Proper,2023-07-07,-4.907189204896407e-05,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-07-08,0.0001056839278178389,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-09,7.880868366422679e-06,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-10,0.00018536580322849017,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-07-11,0.00018536580322849017,7.467,80.367,116.0,0.04,81
Kurunegala Proper,2023-07-12,0.00018536580322849017,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-13,4.355107291635848e-05,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-07-14,5.144938011900842e-05,7.467,80.367,116.0,0.03,83
Kurunegala Proper,2023-07-15,0.00016228956184175555,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-16,6.055596118645164e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-17,6.428397130686811e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-18,0.00012143040555499315,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-19,5.399406327956585e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-20,6.297689756750348e-05,7.467,80.367,116.0,0.17,83
Kurunegala Proper,2023-07-21,3.6164404726454554e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-22,6.64855784206097e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-07-23,0.00010757437278025455,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-24,7.943533561838486e-05,7.467,80.367,116.0,0.07,82
Kurunegala Proper,2023-07-25,7.943533561838486e-05,7.467,80.367,116.0,0.57,80
Kurunegala Proper,2023-07-26,7.943533561838486e-05,7.467,80.367,116.0,0.11,82
Kurunegala Proper,2023-07-27,7.943533561838486e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-28,3.787490311961887e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-29,0.00011815942578710482,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-30,0.0001223910181144544,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-07-31,6.0203801628680936e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-01,0.00022197802075384939,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-02,0.00010701262579557513,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-03,0.00012140464658266671,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-04,4.278010905856218e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-05,0.00010281223923894615,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-06,8.690916246868445e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-07,7.198158987058088e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-08,0.00014123349830642194,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-09,0.0002070964684805332,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-08-10,7.739144271514538e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-11,0.00019440356972578855,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-08-12,0.00012427800272478998,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-13,0.00015311871447557126,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-14,7.046456978022708e-05,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-15,0.00016406130861482997,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-16,0.00013998623357503373,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-17,0.000116791468680985,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-18,0.00010115003449549868,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-08-19,0.00022959782438615367,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-20,5.744483499874397e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-08-21,0.00016782766712186928,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2023-08-22,4.601627485355926e-05,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-08-23,0.00010383242120463322,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-08-24,0.00013996008616233688,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-08-25,0.00017683619048078177,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-26,0.0001739889789018406,7.467,80.367,116.0,0.0,85
Kurunegala Proper,2023-08-27,0.00017318104361819823,7.467,80.367,116.0,0.0,86
Kurunegala Proper,2023-08-28,5.9188795805112234e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-08-29,6.522462488845222e-05,7.467,80.367,116.0,0.04,79
Kurunegala Proper,2023-08-30,7.683826559971326e-05,7.467,80.367,116.0,1.35,81
Kurunegala Proper,2023-08-31,7.683826559971326e-05,7.467,80.367,116.0,0.18,78
Kurunegala Proper,2023-09-01,7.683826559971326e-05,7.467,80.367,116.0,0.26,80
Kurunegala Proper,2023-09-02,7.683826559971326e-05,7.467,80.367,116.0,0.03,78
Kurunegala Proper,2023-09-03,-7.162139861010052e-05,7.467,80.367,116.0,1.62,78
Kurunegala Proper,2023-09-04,-7.162139861010052e-05,7.467,80.367,116.0,0.5,79
Kurunegala Proper,2023-09-05,0.00015189600360085643,7.467,80.367,116.0,0.37,79
Kurunegala Proper,2023-09-06,0.00012074858624841393,7.467,80.367,116.0,1.17,78
Kurunegala Proper,2023-09-07,0.00012074858624841393,7.467,80.367,116.0,0.39,78
Kurunegala Proper,2023-09-08,0.00012074858624841393,7.467,80.367,116.0,0.76,80
Kurunegala Proper,2023-09-09,0.0001024644363104232,7.467,80.367,116.0,0.0,83
Kurunegala Proper,2023-09-10,9.55073008411831e-05,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2023-09-11,9.55073008411831e-05,7.467,80.367,116.0,0.31,77
Kurunegala Proper,2023-09-12,9.55073008411831e-05,7.467,80.367,116.0,0.46,81
Kurunegala Proper,2023-09-13,9.55073008411831e-05,7.467,80.367,116.0,0.14,80
Kurunegala Proper,2023-09-14,9.55073008411831e-05,7.467,80.367,116.0,0.31,78
Kurunegala Proper,2023-09-15,9.55073008411831e-05,7.467,80.367,116.0,0.84,81
Kurunegala Proper,2023-09-16,-7.162139861010052e-05,7.467,80.367,116.0,0.0,84
Kurunegala Proper,2023-09-17,5.4828038736122604e-05,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-09-18,5.4828038736122604e-05,7.467,80.367,116.0,0.0,78
Kurunegala Proper,2023-09-19,5.4828038736122604e-05,7.467,80.367,116.0,0.33,79
Kurunegala Proper,2023-09-20,5.4828038736122604e-05,7.467,80.367,116.0,0.48,81
Kurunegala Proper,2023-09-21,5.4828038736122604e-05,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-09-22,7.212487239319736e-05,7.467,80.367,116.0,0.0,79
Kurunegala Proper,2023-09-23,7.212487239319736e-05,7.467,80.367,116.0,0.94,81
Kurunegala Proper,2023-09-24,7.212487239319736e-05,7.467,80.367,116.0,0.02,82
Kurunegala Proper,2023-09-25,5.735053179120854e-05,7.467,80.367,116.0,0.19,81
Kurunegala Proper,2023-09-26,0.00025027604389002065,7.467,80.367,116.0,0.1,79
Kurunegala Proper,2023-09-27,-5.101817082685539e-05,7.467,80.367,116.0,0.15,80
Kurunegala Proper,2023-09-28,-5.101817082685539e-05,7.467,80.367,116.0,0.8,78
Kurunegala Proper,2023-09-29,-5.101817082685539e-05,7.467,80.367,116.0,1.04,77
Kurunegala Proper,2023-09-30,0.0002052312746947667,7.467,80.367,116.0,0.72,77
Kurunegala Proper,2023-10-01,0.0002052312746947667,7.467,80.367,116.0,0.57,78
Kurunegala Proper,2023-10-02,0.0002052312746947667,7.467,80.367,116.0,0.33,80
Kurunegala Proper,2023-10-03,0.0002052312746947667,7.467,80.367,116.0,0.13,78
Kurunegala Proper,2023-10-04,0.0002052312746947667,7.467,80.367,116.0,0.32,79
Kurunegala Proper,2023-10-05,0.0002052312746947667,7.467,80.367,116.0,0.66,80
Kurunegala Proper,2023-10-06,0.0002052312746947667,7.467,80.367,116.0,0.46,78
Kurunegala Proper,2023-10-07,0.0002052312746947667,7.467,80.367,116.0,0.0,79
Kurunegala Proper,2023-10-08,0.0002052312746947667,7.467,80.367,116.0,2.44,82
Kurunegala Proper,2023-10-09,9.293737126422277e-05,7.467,80.367,116.0,0.03,81
Kurunegala Proper,2023-10-10,0.00012253958025242986,7.467,80.367,116.0,0.56,80
Kurunegala Proper,2023-10-11,-5.345565094715395e-06,7.467,80.367,116.0,0.13,79
Kurunegala Proper,2023-10-12,0.0001286907886696066,7.467,80.367,116.0,0.04,80
Kurunegala Proper,2023-10-13,4.9600630034231904e-05,7.467,80.367,116.0,0.63,81
Kurunegala Proper,2023-10-14,4.9600630034231904e-05,7.467,80.367,116.0,0.52,80
Kurunegala Proper,2023-10-15,4.9600630034231904e-05,7.467,80.367,116.0,0.93,78
Kurunegala Proper,2023-10-16,0.0001337390396610628,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-10-17,0.0001337390396610628,7.467,80.367,116.0,0.0,78
Kurunegala Proper,2023-10-18,0.0001337390396610628,7.467,80.367,116.0,0.19,77
Kurunegala Proper,2023-10-19,0.0001337390396610628,7.467,80.367,116.0,0.02,78
Kurunegala Proper,2023-10-20,2.6614917990416433e-05,7.467,80.367,116.0,1.13,79
Kurunegala Proper,2023-10-21,9.153886967005036e-05,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2023-10-22,0.00018471101300328053,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2023-10-23,0.00020522748636446286,7.467,80.367,116.0,3.11,80
Kurunegala Proper,2023-10-24,0.00013810093966982955,7.467,80.367,116.0,0.01,80
Kurunegala Proper,2023-10-25,1.0817412703151803e-05,7.467,80.367,116.0,1.4,80
Kurunegala Proper,2023-10-26,0.00011018710877650483,7.467,80.367,116.0,0.02,82
Kurunegala Proper,2023-10-27,0.00011841388528860717,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-10-28,0.0002072710466136348,7.467,80.367,116.0,0.2,78
Kurunegala Proper,2023-10-29,-3.442130039657887e-06,7.467,80.367,116.0,0.5,79
Kurunegala Proper,2023-10-30,0.0001090510229058983,7.467,80.367,116.0,2.7,78
Kurunegala Proper,2023-10-31,0.00016906883677132012,7.467,80.367,116.0,1.12,81
Kurunegala Proper,2023-11-01,0.0003105332696271843,7.467,80.367,116.0,0.0,78
Kurunegala Proper,2023-11-02,7.68750099476828e-05,7.467,80.367,116.0,1.92,80
Kurunegala Proper,2023-11-03,7.957470433237559e-05,7.467,80.367,116.0,0.33,79
Kurunegala Proper,2023-11-04,7.957470433237559e-05,7.467,80.367,116.0,1.86,79
Kurunegala Proper,2023-11-05,0.00010088574174265248,7.467,80.367,116.0,3.22,79
Kurunegala Proper,2023-11-06,0.00012997805304664877,7.467,80.367,116.0,0.55,80
Kurunegala Proper,2023-11-07,0.0001369132296864457,7.467,80.367,116.0,0.06,79
Kurunegala Proper,2023-11-08,0.0001722618045827468,7.467,80.367,116.0,0.71,80
Kurunegala Proper,2023-11-09,0.00012131627526448,7.467,80.367,116.0,0.23,79
Kurunegala Proper,2023-11-10,0.00012704388586223038,7.467,80.367,116.0,4.49,80
Kurunegala Proper,2023-11-11,5.8057704243341435e-05,7.467,80.367,116.0,0.16,80
Kurunegala Proper,2023-11-12,4.460808653476598e-05,7.467,80.367,116.0,0.33,79
Kurunegala Proper,2023-11-13,4.460808653476598e-05,7.467,80.367,116.0,0.4,79
Kurunegala Proper,2023-11-14,4.460808653476598e-05,7.467,80.367,116.0,0.09,80
Kurunegala Proper,2023-11-15,4.460808653476598e-05,7.467,80.367,116.0,0.17,80
Kurunegala Proper,2023-11-16,0.00011360406922796497,7.467,80.367,116.0,0.12,82
Kurunegala Proper,2023-11-17,0.0003105332696271843,7.467,80.367,116.0,0.01,81
Kurunegala Proper,2023-11-18,0.0003105332696271843,7.467,80.367,116.0,0.17,80
Kurunegala Proper,2023-11-19,0.00026903151593331065,7.467,80.367,116.0,0.56,79
Kurunegala Proper,2023-11-20,0.00026903151593331065,7.467,80.367,116.0,1.66,79
Kurunegala Proper,2023-11-21,2.2205425683477073e-05,7.467,80.367,116.0,0.65,81
Kurunegala Proper,2023-11-22,0.00013036126568890852,7.467,80.367,116.0,0.11,78
Kurunegala Proper,2023-11-23,0.0001031398627724105,7.467,80.367,116.0,2.55,80
Kurunegala Proper,2023-11-24,0.00020104492952350596,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-11-25,0.00020104492952350596,7.467,80.367,116.0,0.0,79
Kurunegala Proper,2023-11-26,0.0001518851926988688,7.467,80.367,116.0,0.55,81
Kurunegala Proper,2023-11-27,0.0001518851926988688,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-11-28,0.00016082190316054316,7.467,80.367,116.0,0.01,81
Kurunegala Proper,2023-11-29,0.00016082190316054316,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2023-11-30,-7.162139861010052e-05,7.467,80.367,116.0,0.02,78
Kurunegala Proper,2023-12-01,-7.162139861010052e-05,7.467,80.367,116.0,0.37,78
Kurunegala Proper,2023-12-02,0.00018302129677316256,7.467,80.367,116.0,0.04,79
Kurunegala Proper,2023-12-03,-3.811761690738378e-05,7.467,80.367,116.0,0.19,80
Kurunegala Proper,2023-12-04,-3.811761690738378e-05,7.467,80.367,116.0,0.03,80
Kurunegala Proper,2023-12-05,-3.811761690738378e-05,7.467,80.367,116.0,0.06,80
Kurunegala Proper,2023-12-06,9.338745718124508e-06,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-12-07,0.00017059924889672404,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-12-08,6.946933656922303e-05,7.467,80.367,116.0,2.54,80
Kurunegala Proper,2023-12-09,6.946933656922303e-05,7.467,80.367,116.0,0.41,80
Kurunegala Proper,2023-12-10,0.00015890789914936793,7.467,80.367,116.0,0.01,79
Kurunegala Proper,2023-12-11,0.00015890789914936793,7.467,80.367,116.0,0.64,81
Kurunegala Proper,2023-12-12,0.00010290883933583874,7.467,80.367,116.0,0.0,79
Kurunegala Proper,2023-12-13,0.00010290883933583874,7.467,80.367,116.0,0.0,80
Kurunegala Proper,2023-12-14,2.4831001007896335e-05,7.467,80.367,116.0,0.18,78
Kurunegala Proper,2023-12-15,2.4831001007896335e-05,7.467,80.367,116.0,0.35,78
Kurunegala Proper,2023-12-16,2.4831001007896335e-05,7.467,80.367,116.0,0.44,78
Kurunegala Proper,2023-12-17,2.4831001007896335e-05,7.467,80.367,116.0,0.18,79
Kurunegala Proper,2023-12-18,0.0001988073422387336,7.467,80.367,116.0,0.39,79
Kurunegala Proper,2023-12-19,0.0001988073422387336,7.467,80.367,116.0,0.11,80
Kurunegala Proper,2023-12-20,0.00011449659215645386,7.467,80.367,116.0,0.36,80
Kurunegala Proper,2023-12-21,0.00011449659215645386,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-12-22,0.00015984316604048367,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-12-23,6.288966953253355e-05,7.467,80.367,116.0,0.0,82
Kurunegala Proper,2023-12-24,9.35563866931538e-05,7.467,80.367,116.0,0.0,81
Kurunegala Proper,2023-12-27,7.547085465739816e-05,7.467,80.367,116.0,0.47,81
Kurunegala Proper,2023-12-28,0.000157848076281027,7.467,80.367,116.0,0.29,79
Kurunegala Proper,2023-12-29,0.000157848076281027,7.467,80.367,116.0,0.38,77
Kurunegala Proper,2023-12-30,0.000157848076281027,7.467,80.367,116.0,0.47,80
Kurunegala Proper,2023-12-31,0.000157848076281027,7.467,80.367,116.0,0.06,79
Nuwara Eliya Proper,2019-01-01,0.00019082938869567843,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2019-01-02,0.00019082938869567843,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-01-03,0.00019082938869567843,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-01-04,5.0976259171277377e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-01-05,6.456645496655256e-05,6.967,80.767,1880.0,0.0,55
Nuwara Eliya Proper,2019-01-06,8.982348709518115e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-01-07,4.097797651418246e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-01-08,3.914670787137749e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-01-09,3.914670787137749e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2019-01-10,3.914670787137749e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2019-01-11,3.914670787137749e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2019-01-12,4.211950727039948e-05,6.967,80.767,1880.0,0.07,59
Nuwara Eliya Proper,2019-01-13,4.211950727039948e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2019-01-14,4.211950727039948e-05,6.967,80.767,1880.0,2.03,60
Nuwara Eliya Proper,2019-01-15,4.27055256923008e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2019-01-16,0.00010771554809122464,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2019-01-17,0.00010771554809122464,6.967,80.767,1880.0,0.0,52
Nuwara Eliya Proper,2019-01-18,2.1021983917616697e-05,6.967,80.767,1880.0,0.0,56
Nuwara Eliya Proper,2019-01-19,3.5177822608346057e-05,6.967,80.767,1880.0,0.0,53
Nuwara Eliya Proper,2019-01-20,8.95718212363389e-06,6.967,80.767,1880.0,0.0,54
Nuwara Eliya Proper,2019-01-21,0.00011696235570849296,6.967,80.767,1880.0,0.0,56
Nuwara Eliya Proper,2019-01-22,0.0001423180803672958,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2019-01-23,5.387086215710865e-05,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2019-01-24,5.8914353326833725e-05,6.967,80.767,1880.0,0.0,56
Nuwara Eliya Proper,2019-01-25,0.000260783541323863,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-01-26,0.000260783541323863,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2019-01-27,0.000260783541323863,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2019-01-28,0.00015090177723746967,6.967,80.767,1880.0,0.0,56
Nuwara Eliya Proper,2019-01-29,0.00018415694765481214,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2019-01-30,3.054402387193301e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2019-01-31,3.6008610393953005e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2019-02-01,7.778077086008773e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2019-02-02,8.962996522611401e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2019-02-03,8.962996522611401e-05,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2019-02-04,8.962996522611401e-05,6.967,80.767,1880.0,0.08,60
Nuwara Eliya Proper,2019-02-05,8.962996522611401e-05,6.967,80.767,1880.0,0.3,61
Nuwara Eliya Proper,2019-02-06,8.962996522611401e-05,6.967,80.767,1880.0,0.02,60
